"","DGEOID","OGEOID","ny.commuters.OSName","ny.commuters.OCName","ny.commuters.DSName","ny.commuters.DCName","ny.commuters.Commuters","ny.commuters.MOE","DPop","OPop","DIST"
"2137","36043","36075","New York","Oswego County","New York","Herkimer County",15,16,64519,122109,1.24697179471326
"2138","36043","36077","New York","Otsego County","New York","Herkimer County",461,195,64519,62259,0.789059379563057
"2139","36043","36081","New York","Queens County","New York","Herkimer County",63,90,64519,2230722,2.98200861543332
"2140","36043","36083","New York","Rensselaer County","New York","Herkimer County",18,26,64519,159429,1.61640321569497
"2141","36043","36085","New York","Richmond County","New York","Herkimer County",10,16,64519,468730,2.97387158343529
"2142","36043","36087","New York","Rockland County","New York","Herkimer County",32,48,64519,311687,2.45379882552272
"2143","36043","36089","New York","St. Lawrence County","New York","Herkimer County",3,4,64519,111944,1.0819402010563
"2144","36043","36091","New York","Saratoga County","New York","Herkimer County",23,28,64519,219607,1.14212602977588
"2145","36043","36095","New York","Schoharie County","New York","Herkimer County",3,4,64519,32749,0.980897262834294
"2146","36043","36103","New York","Suffolk County","New York","Herkimer County",13,20,64519,1493350,3.3663837043246
"2147","36043","36105","New York","Sullivan County","New York","Herkimer County",18,25,64519,77547,1.7143322568246
"2148","36043","36119","New York","Westchester County","New York","Herkimer County",24,40,64519,949113,2.57036370820497
"2149","36045","36001","New York","Albany County","New York","Jefferson County",16,26,116229,304204,2.50532223606599
"2150","36045","36005","New York","Bronx County","New York","Jefferson County",31,46,116229,1385108,3.84135169885155
"2151","36045","36007","New York","Broome County","New York","Jefferson County",35,31,116229,200600,1.85326964475944
"2152","36045","36009","New York","Cattaraugus County","New York","Jefferson County",14,22,116229,80317,3.15642646993281
"2153","36045","36011","New York","Cayuga County","New York","Jefferson County",59,39,116229,80026,1.11799711533761
"2154","36045","36017","New York","Chenango County","New York","Jefferson County",10,12,116229,50477,1.56847075518042
"2155","36045","36019","New York","Clinton County","New York","Jefferson County",16,23,116229,82128,2.48880117208309
"2156","36045","36023","New York","Cortland County","New York","Jefferson County",30,28,116229,49336,1.40395657057531
"2157","36045","36029","New York","Erie County","New York","Jefferson County",86,68,116229,919040,2.99644078573816
"2158","36045","36031","New York","Essex County","New York","Jefferson County",10,18,116229,39370,2.28246909505623
"2159","36045","36033","New York","Franklin County","New York","Jefferson County",34,29,116229,51599,1.84652315801352
"2160","36045","36043","New York","Herkimer County","New York","Jefferson County",22,21,116229,64519,1.23395909283847
"2161","36045","36045","New York","Jefferson County","New York","Jefferson County",48956,783,116229,116229,0
"2162","36045","36047","New York","Kings County","New York","Jefferson County",28,31,116229,2504700,3.96709202853924
"2163","36045","36049","New York","Lewis County","New York","Jefferson County",2411,245,116229,27087,0.640193619158423
"2164","36045","36053","New York","Madison County","New York","Jefferson County",48,34,116229,73442,1.15143936313217
"2165","36045","36055","New York","Monroe County","New York","Jefferson County",30,36,116229,744344,1.76812981937898
"2166","36045","36059","New York","Nassau County","New York","Jefferson County",33,36,116229,1339532,4.09332523003283
"2167","36045","36065","New York","Oneida County","New York","Jefferson County",102,57,116229,234878,0.976210002430943
"2168","36045","36067","New York","Onondaga County","New York","Jefferson County",246,94,116229,467026,1.00322798687378
"2169","36045","36069","New York","Ontario County","New York","Jefferson County",8,12,116229,107931,1.69413804039184
"2170","36045","36071","New York","Orange County","New York","Jefferson County",9,17,116229,372813,3.12942741930033
"2171","36045","36075","New York","Oswego County","New York","Jefferson County",879,139,116229,122109,0.557407255636362
"2172","36045","36077","New York","Otsego County","New York","Jefferson County",3,4,116229,62259,1.70377006755116
"2173","36045","36081","New York","Queens County","New York","Jefferson County",9,16,116229,2230722,4.00789418352776
"2174","36045","36083","New York","Rensselaer County","New York","Jefferson County",9,14,116229,159429,2.84994073431073
"2175","36045","36089","New York","St. Lawrence County","New York","Jefferson County",1819,206,116229,111944,1.10186580842637
"2176","36045","36091","New York","Saratoga County","New York","Jefferson County",13,21,116229,219607,2.36282425601598
"2177","36045","36095","New York","Schoharie County","New York","Jefferson County",12,15,116229,32749,2.14054509237621
"2178","36045","36099","New York","Seneca County","New York","Jefferson County",3,5,116229,35251,1.44167571459176
"2179","36045","36101","New York","Steuben County","New York","Jefferson County",32,27,116229,98990,2.18401139926648
"2180","36045","36119","New York","Westchester County","New York","Jefferson County",55,44,116229,949113,3.65945164318406
"2181","36047","36001","New York","Albany County","New York","Kings County",22,22,2504700,304204,1.96596404131566
"2182","36047","36003","New York","Allegany County","New York","Kings County",4,5,2504700,48946,4.38851796975257
"2183","36047","36005","New York","Bronx County","New York","Kings County",19959,1073,2504700,1385108,0.235793816591226
"2184","36047","36007","New York","Broome County","New York","Kings County",8,11,2504700,200600,2.41308374937232
"2185","36047","36011","New York","Cayuga County","New York","Kings County",4,4,2504700,80026,3.53997758147399
"2186","36047","36017","New York","Chenango County","New York","Kings County",52,36,2504700,50477,2.49331840585297
"2187","36047","36021","New York","Columbia County","New York","Kings County",69,34,2504700,63096,1.64679723596378
"2188","36047","36025","New York","Delaware County","New York","Kings County",70,43,2504700,47980,1.86495574714151
"2189","36047","36027","New York","Dutchess County","New York","Kings County",401,150,2504700,297488,1.14964915083513
"2190","36047","36029","New York","Erie County","New York","Kings County",16,21,2504700,919040,5.2758433256377
"2191","36047","36031","New York","Essex County","New York","Kings County",12,26,2504700,39370,3.48738663697303
"2192","36047","36039","New York","Greene County","New York","Kings County",55,47,2504700,49221,1.65120403136511
"2193","36047","36047","New York","Kings County","New York","Kings County",533683,4646,2504700,2504700,0
"2194","36047","36055","New York","Monroe County","New York","Kings County",15,24,2504700,744344,4.58991408901271
"2195","36047","36057","New York","Montgomery County","New York","Kings County",33,38,2504700,50219,2.32015031263866
"2196","36047","36059","New York","Nassau County","New York","Kings County",25255,1217,2504700,1339532,0.377553415688047
"2197","36047","36061","New York","New York County","New York","Kings County",23906,1315,2504700,1585873,0.141239833371125
"2198","36047","36067","New York","Onondaga County","New York","Kings County",75,55,2504700,467026,3.26515634003318
"2199","36047","36071","New York","Orange County","New York","Kings County",1441,311,2504700,372813,0.846033858080256
"2200","36047","36077","New York","Otsego County","New York","Kings County",11,13,2504700,62259,2.27359679737648
"2201","36047","36079","New York","Putnam County","New York","Kings County",297,114,2504700,99710,0.817332618830085
"2202","36047","36081","New York","Queens County","New York","Kings County",84984,2217,2504700,2230722,0.113783804495379
"2203","36047","36085","New York","Richmond County","New York","Kings County",29969,1240,2504700,468730,0.201387351524729
"2204","36047","36087","New York","Rockland County","New York","Kings County",1501,249,2504700,311687,0.523321428091868
"2205","36047","36091","New York","Saratoga County","New York","Kings County",110,81,2504700,219607,2.47453542659099
"2206","36047","36093","New York","Schenectady County","New York","Kings County",38,35,2504700,154727,2.18645731328293
"2207","36047","36095","New York","Schoharie County","New York","Kings County",7,14,2504700,32749,2.01483971977415
"2208","36047","36103","New York","Suffolk County","New York","Kings County",10248,783,2504700,1493350,1.30147537001799
"2209","36047","36105","New York","Sullivan County","New York","Kings County",73,54,2504700,77547,1.35642969946225
"2210","36047","36107","New York","Tioga County","New York","Kings County",11,17,2504700,51125,2.81254243161378
"2211","36047","36111","New York","Ulster County","New York","Kings County",229,108,2504700,182493,1.2911582043036
"2212","36047","36113","New York","Warren County","New York","Kings County",5,7,2504700,65707,2.92847851895133
"2213","36047","36115","New York","Washington County","New York","Kings County",17,20,2504700,63216,2.72924010524889
"2214","36047","36117","New York","Wayne County","New York","Kings County",12,15,2504700,93772,4.10359708175794
"2215","36047","36119","New York","Westchester County","New York","Kings County",3818,430,2504700,949113,0.553315810107879
"2216","36049","36005","New York","Bronx County","New York","Lewis County",40,50,27087,1385108,3.34116731687995
"2217","36049","36017","New York","Chenango County","New York","Lewis County",7,11,27087,50477,1.30140177187299
"2218","36049","36019","New York","Clinton County","New York","Lewis County",20,32,27087,82128,2.01485606940436
"2219","36049","36043","New York","Herkimer County","New York","Lewis County",51,36,27087,64519,0.608030840283761
"2220","36049","36045","New York","Jefferson County","New York","Lewis County",546,174,27087,116229,0.640193619158423
"2221","36049","36049","New York","Lewis County","New York","Lewis County",7543,357,27087,27087,0
"2222","36049","36053","New York","Madison County","New York","Lewis County",6,10,27087,73442,0.899457131349576
"2223","36049","36059","New York","Nassau County","New York","Lewis County",10,16,27087,1339532,3.57627955225127
"2224","36049","36061","New York","New York County","New York","Lewis County",30,34,27087,1585873,3.35417328588976
"2225","36049","36065","New York","Oneida County","New York","Lewis County",207,77,27087,234878,0.543098649455073
"2226","36049","36067","New York","Onondaga County","New York","Lewis County",26,26,27087,467026,1.07840970061065
